Simulation Total Time;6802419
Total Number of Sensed Events by the WSN: 497309
Total Number of Sensed Events by the Drone: 303151
Number of Sensed Events by the Drone per Day
44;4012
45;4092
46;4028
47;4002
48;4093
49;4088
50;4044
51;4085
52;4009
53;3975
54;4037
55;3973
56;4104
57;4032
58;4077
59;4029
60;4015
61;3964
62;4038
63;3998
64;4059
65;4080
66;3984
67;4080
68;4007
69;4076
70;4042
71;4037
72;4049
73;3807
74;2772
75;2704
76;1945
77;628
78;706
79;328
Simulation Total Time;6821238
Total Number of Sensed Events by the WSN: 497013
Total Number of Sensed Events by the Drone: 303242
Number of Sensed Events by the Drone per Day
1;4037
2;4039
3;4083
4;3965
5;4078
6;4058
7;4058
8;4042
9;4039
10;4029
11;4055
12;3981
13;4066
14;4065
15;4053
16;3961
17;4061
18;4056
19;4059
20;4040
21;4051
22;4026
23;4105
24;3997
25;4020
26;3999
27;3971
28;4058
29;3994
30;4045
31;4059
32;4093
33;3966
34;4034
35;4045
36;3950
37;4018
38;4051
39;3965
40;4019
41;3936
42;4079
43;4045
44;3984
45;4032
46;4030
47;4028
48;3949
49;4042
50;4048
51;4044
52;4067
53;4018
54;4040
55;4029
56;4035
57;4026
58;3976
59;3986
60;4052
61;4026
62;4048
63;4081
64;4038
65;4072
66;4110
67;4065
68;4050
69;4008
70;3989
71;4062
72;4049
73;3828
74;2691
75;2673
76;1856
77;728
78;701
79;430
Simulation Total Time;6826606
Total Number of Sensed Events by the WSN: 497519
Total Number of Sensed Events by the Drone: 303282
Number of Sensed Events by the Drone per Day
1;4035
2;4049
3;3968
4;4053
5;4001
6;4019
7;4072
8;4056
9;4009
10;4048
11;4106
12;4081
13;4046
14;4017
15;4038
16;4104
17;4045
18;4036
19;4052
20;4027
21;4064
22;4033
23;4017
24;4032
25;4010
26;4009
27;4036
28;3987
29;4038
30;4008
31;4025
32;4063
33;4036
34;4033
35;3990
36;3939
37;4072
38;4036
39;4006
40;4060
41;4094
42;3971
43;3972
44;4001
45;4043
46;4032
47;4079
48;4039
49;4041
50;4019
51;3981
52;4019
53;4027
54;4001
55;4008
56;4034
57;4025
58;4150
59;4023
60;4115
61;4016
62;4087
63;4068
64;4026
65;4038
66;4053
67;4026
68;4030
69;4071
70;3993
71;3988
72;4042
73;3805
74;2713
75;2698
76;1769
77;685
78;663
79;481
80;0
Simulation Total Time;6828925
Total Number of Sensed Events by the WSN: 497182
Total Number of Sensed Events by the Drone: 303069
Number of Sensed Events by the Drone per Day
1;3999
2;4018
3;4030
4;4053
5;4039
6;4039
7;4052
8;4055
9;4086
10;4054
11;4113
12;4049
13;4070
14;3993
15;4111
16;4032
17;4032
18;3972
19;4022
20;4064
21;4001
22;3977
23;4036
24;3998
25;4065
26;4038
27;3974
28;4089
29;3930
30;4024
31;4033
32;4094
33;3954
34;4004
35;4006
36;4017
37;4045
38;3947
39;4004
40;4025
41;4032
42;3952
43;4017
44;4055
45;4077
46;4048
47;4010
48;4040
49;4046
50;3981
51;4080
52;4039
53;4032
54;4022
55;4050
56;3982
57;4069
58;4029
59;3958
60;4069
61;4033
62;4031
63;4023
64;4007
65;4034
66;3981
67;4060
68;4038
69;4043
70;4028
71;4031
72;4002
73;3671
74;2698
75;2715
76;2036
77;659
78;694
79;548
80;5
Simulation Total Time;6803287
Total Number of Sensed Events by the WSN: 496880
Total Number of Sensed Events by the Drone: 303144
Number of Sensed Events by the Drone per Day
1;4010
2;4078
3;4091
4;4029
5;4011
6;4010
7;3992
8;3971
9;4009
10;4075
11;3995
12;3965
13;4038
14;4037
15;4065
16;4046
17;4057
18;4054
19;4102
20;4019
21;4080
22;3998
23;4043
24;4034
25;4080
26;4126
27;3972
28;4077
29;4025
30;4021
31;4038
32;4040
33;4037
34;4036
35;3955
36;4091
37;4024
38;4033
39;3985
40;4072
41;4028
42;3956
43;4057
44;4072
45;4034
46;4021
47;3963
48;4006
49;4082
50;4091
51;4020
52;4024
53;3993
54;4039
55;4004
56;4059
57;4097
58;4074
59;4036
60;4028
61;4011
62;4085
63;4063
64;3984
65;4062
66;4071
67;4001
68;3983
69;3949
70;4003
71;3966
72;4035
73;3733
74;2735
75;2709
76;1911
77;660
78;678
79;400
Simulation Total Time;6824351
Total Number of Sensed Events by the WSN: 496775
Total Number of Sensed Events by the Drone: 302944
Number of Sensed Events by the Drone per Day
1;3930
2;3970
3;4081
4;4024
5;4060
6;4064
7;4068
8;4022
