Simulation Total Time;8290024
Total Number of Sensed Events by the WSN: 0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;357366;60190;1;6715;7680200;88 days 21:27:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;414419;59642;0;6844;7660526.666667;88 days 15:55:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;469936;60214;1;6859;7656120;88 days 14:42:2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;468614;59731;0;6843;7660396.666666;88 days 15:55:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;414001;59829;0;6672;7688570;88 days 23:42:59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;356281;60110;0;6764;7672300;88 days 19:13:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;285864;60477;1;6848;7657076.666667;88 days 14:58:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;163405;51863;0;5878;7847456.666667;90 days 19:52:36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;146993;46553;0;6058;7835156.666667;90 days 16:26:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;207078;54002;1;6791;7688160;88 days 23:36:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;213994;53543;0;6784;7690856.666667;89 days 0:24:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;213308;53129;0;6710;7704570;89 days 4:15:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;213394;53704;0;6697;7704820;89 days 4:15:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;212609;53043;0;6837;7683690;88 days 22:21:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;212750;53219;0;6760;7695936.666666;89 days 1:53:5
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;213561;53418;0;6822;7684940;88 days 22:46:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;205596;53722;0;6903;7670426.666667;88 days 18:41:8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;145997;46188;0;5777;7883206.666667;91 days 5:47:59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;128354;40596;1;6066;7853680;90 days 21:38:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;181104;47271;0;6846;7701430;89 days 3:21:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;187301;46872;0;6823;7706593.333333;89 days 4:45:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;186884;46574;0;6704;7727420;89 days 10:32:41
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;186648;47012;0;6824;7705960;89 days 4:33:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;186153;46348;0;6809;7710673.333333;89 days 5:55:35
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;186157;46580;0;6785;7713900;89 days 6:48:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;186957;46795;1;6781;7713850;89 days 6:48:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;179838;46945;0;6918;7690516.666667;89 days 0:16:13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;127684;40424;1;5873;7886420;91 days 6:41:8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;109658;34626;0;6056;7875246.666667;91 days 3:40:37
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;154940;40491;0;6881;7718196.666667;89 days 7:58:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;160728;40196;0;6759;7739513.333333;89 days 14:4:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;160174;39928;0;6775;7737740;89 days 13:23:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;159754;40250;1;6891;7717333.333333;89 days 7:44:49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;159253;39620;0;6841;7727766.666667;89 days 10:36:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;159404;39898;0;6798;7734006.666666;89 days 12:22:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;160152;40103;0;6799;7733156.666667;89 days 12:6:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;153995;40159;0;6935;7710303.333333;89 days 5:49:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;109245;34590;0;5929;7896533.333333;91 days 9:34:49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;91042;28729;1;5934;7915236.666667;91 days 14:52:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;128535;33621;0;6986;7723596.666667;89 days 9:26:43
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;133503;33437;0;6905;7737710;89 days 13:23:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;133088;33173;1;6877;7743256.666667;89 days 14:54:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;132650;33427;0;6942;7731576.666667;89 days 11:40:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;132443;32947;0;6720;7770176.666667;89 days 22:23:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;132453;33168;0;6850;7747773.333333;89 days 16:10:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;133317;33424;0;6768;7760586.666667;89 days 19:44:35
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;128268;33389;0;6831;7750203.333333;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;90824;28753;0;5909;7919323.333333;91 days 15:56:8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;72186;22803;0;6035;7918156.666667;91 days 15:34:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;102107;26688;0;7026;7740040;89 days 14:4:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;106177;26604;0;6890;7762986.666667;89 days 20:28:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;105692;26338;1;6927;7757706.666667;89 days 18:56:36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;105363;26523;0;7021;7741423.333333;89 days 14:26:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;105368;26259;0;6765;7784970;90 days 2:31:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;105648;26403;1;6831;7773490;89 days 23:19:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;106188;26675;0;6886;7763416.666667;89 days 20:34:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;102213;26607;0;6888;7763310;89 days 20:28:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;72212;22859;1;6007;7922636.666667;91 days 16:54:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;53392;16823;0;5999;7944090;91 days 22:53:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;75773;19764;1;6902;7783786.666667;90 days 2:10:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;78757;19773;0;6860;7790756.666667;90 days 4:7:8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;78226;19475;1;6936;7779083.333333;90 days 0:54:2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;78110;19602;0;6956;7775326.666667;89 days 23:49:15
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;78291;19548;1;6737;7812006.666667;90 days 10:7:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;78504;19619;0;6845;7793770;90 days 4:57:41
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;78842;19815;0;6969;7772450;89 days 23:1:23
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;75753;19749;1;6971;7772336.666666;89 days 22:59:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;53532;16896;0;5973;7948180;91 days 23:58:28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;34646;10868;1;5929;7975606.666667;92 days 7:31:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;49240;12884;0;6939;7800553.333333;90 days 6:58:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;51183;12927;0;6954;7797910;90 days 6:10:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;50975;12608;1;6736;7835306.666667;90 days 17:11:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;50824;12701;0;6869;7812830;90 days 10:25:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;50890;12811;0;6923;7803463.333333;90 days 7:37:59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;51101;12776;0;6963;7796913.333333;90 days 6:1:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;51248;12872;1;7016;7787760;90 days 3:42:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;49256;12831;0;6935;7801396.666667;90 days 7:11:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;34723;10954;0;5959;7970320;92 days 6:14:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;16938;5053;1;5053;8140990;94 days 5:25:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;23916;6070;1;6070;7968100;92 days 5:58:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;24971;6099;0;6099;7963170;92 days 4:15:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;24654;5986;1;5986;7982380;92 days 9:42:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;24717;5954;1;5954;7987820;92 days 11:12:51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;24690;6030;0;6030;7974900;92 days 7:31:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;24807;5947;0;5947;7989010;92 days 11:12:51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;24835;6001;1;6001;7979830;92 days 8:40:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;23830;6020;0;6020;7976600;92 days 7:43:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;16974;5101;1;5101;8132830;94 days 3:51:57
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;379979;0
Time that first node die: Node4 82 days 6:46:2
Simulation Total Time;8133830
Total Number of Sensed Events by the WSN: 332949
Number of Sensed Events by the WSN per Day
1;4035
2;4035
3;4067
4;3978
5;4071
6;4000
7;4107
8;4116
9;4076
10;3983
11;4089
12;4108
13;4001
14;4001
15;4017
16;4049
17;4059
18;4073
19;4048
20;3992
21;4044
22;4089
23;4029
24;4058
25;4014
26;4017
27;4053
28;4012
29;4070
30;4009
31;4025
32;4009
33;4084
34;3992
35;4048
36;3989
37;4121
38;4070
39;4041
40;4053
41;4107
42;4059
43;4051
44;4026
45;3982
46;4005
47;4151
48;4012
49;4059
50;3992
51;4074
52;3987
53;4046
54;4012
55;3963
56;4081
57;4023
58;4048
59;3971
60;4027
61;4011
62;4089
63;4050
64;4061
65;4021
66;4105
67;4069
68;4060
69;4005
70;4040
71;4086
72;4013
73;4026
74;4033
75;4032
76;3966
77;4002
78;4022
79;4030
80;3960
81;4088
82;4114
83;1658
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;173985;57405;1;5095;7959483.333333;92 days 3:2:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;298908;121675;0;5738;7638083.333333;88 days 9:41:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;418577;182969;0;5586;7459103.333333;86 days 7:58:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;533079;241193;0;5504;7278690;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;588920;297390;0;5328;7120700;82 days 9:58:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;588883;296857;0;5342;7120143.333333;82 days 9:49:36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;532085;240752;0;5525;7276660;84 days 5:17:56
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;416872;181865;0;5746;7436116.666667;86 days 1:35:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;297350;121295;0;5811;7627183.333333;88 days 6:44:51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;173752;57373;1;4916;7989423.333333;92 days 11:30:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;163982;52310;1;5977;7829466.666667;90 days 14:51:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;286659;60336;0;6793;7666713.333333;88 days 17:38:43
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;357268;60334;1;6649;7690720;89 days 0:19:37
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;415464;60278;0;6740;7675740;88 days 20:10:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;471458;60466;1;6824;7661113.333333;88 days 16:10:58
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;471051;60282;0;6804;7665060;88 days 17:12:31
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;413916;60249;0;6837;7659670;88 days 15:41:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;354515;59512;0;6915;7649126.666666;88 days 12:48:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;285271;59982;0;6826;7662393.333333;88 days 16:26:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;163764;52457;0;5951;7833310;90 days 16:3:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;146590;46531;1;5907;7860396.666667;90 days 23:28:16
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;206380;53656;0;6813;7685646.666666;88 days 22:58:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;214511;53685;1;6795;7688550;88 days 23:49:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;214606;53633;1;6797;7688390;88 days 23:41:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;214696;53807;0;6812;7685310;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;214339;53618;0;6816;7685273.333333;88 days 22:48:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;212952;53447;0;6938;7665510;88 days 17:18:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;212147;52803;0;6877;7677823.333333;88 days 20:44:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;204990;53364;0;6788;7690786.666667;89 days 0:23:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;146513;46642;1;5950;7852860;90 days 21:36:15
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;128020;40644;1;5998;7864853.333333;91 days 0:41:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;180162;46843;0;6963;7683356.666666;88 days 22:16:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;187238;46890;0;6971;7681866.666666;88 days 21:52:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;187600;46888;0;6879;7697206.666667;89 days 2:7:17
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;187875;47116;0;6823;7705780;89 days 4:29:49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;187435;46886;0;6864;7699713.333333;89 days 2:49:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;186200;46708;0;6883;7697140;89 days 2:7:17
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;185699;46203;0;6758;7719656.666667;89 days 8:22:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;179659;46786;0;6702;7727046.666667;89 days 10:31:32
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;128201;40758;0;5986;7866473.333333;91 days 1:12:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;109313;34686;0;6076;7871713.333333;91 days 2:38:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;154046;40059;0;6901;7716303.333333;89 days 7:25:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;160019;40046;0;6971;7704680;89 days 4:13:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;160480;40103;0;6907;7715156.666667;89 days 7:10:35
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;160810;40355;0;6896;7716150;89 days 7:25:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;160419;40133;0;6896;7716890;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;159625;40031;0;6773;7737730;89 days 13:32:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;159114;39550;0;6755;7742333.333333;89 days 14:41:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;153630;40084;0;6834;7727386.666666;89 days 10:31:32
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;109557;34790;0;6076;7871366.666667;91 days 2:38:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;90708;28769;0;5948;7912770;91 days 14:2:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;127520;33200;0;6983;7725500;89 days 10:0:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;132712;33178;0;6959;7729573.333333;89 days 11:7:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;133079;33246;0;6958;7729513.333333;89 days 11:5:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;133567;33551;0;6898;7738496.666667;89 days 13:40:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;133475;33350;0;6850;7747166.666667;89 days 16:2:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;132771;33331;1;6794;7756563.333333;89 days 18:39:56
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;132403;32925;1;6709;7772083.333333;89 days 22:58:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;127508;33306;0;6889;7740813.333333;89 days 14:15:45
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;91071;28887;0;5913;7918210;91 days 15:30:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;72166;22907;1;5870;7945310;92 days 0:24:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;101413;26360;0;6876;7766133.333333;89 days 21:15:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;105521;26392;1;6817;7775860;90 days 0:14:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;105846;26408;0;6863;7768140;89 days 22:6:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;106135;26689;0;6970;7749370;89 days 16:39:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;106208;26542;0;6917;7758693.333333;89 days 19:19:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;105780;26589;1;6871;7766203.333333;89 days 21:17:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;105408;26237;1;6821;7775710;89 days 23:56:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;101558;26478;0;6903;7761240;89 days 19:54:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;72380;23000;1;5985;7925833.333333;91 days 17:40:13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;53425;17037;0;6070;7931543.333333;91 days 19:12:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;75431;19564;0;6842;7794453.333333;90 days 5:10:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;78398;19632;0;6811;7799393.333333;90 days 6:29:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;78576;19620;0;6846;7793600;90 days 5:10:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;78681;19772;0;6983;7770260;89 days 22:25:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;78929;19702;1;6871;7789160;90 days 3:44:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;78708;19798;0;6844;7793340;90 days 4:53:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;78380;19501;0;6779;7805163.333333;90 days 8:11:18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;75295;19623;0;6917;7781756.666666;90 days 1:36:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;53584;17032;0;6072;7931226.666667;91 days 19:7:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;34802;11016;1;6008;7961946.666667;92 days 3:40:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;49104;12757;0;6858;7814476.666667;90 days 10:43:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;51085;12833;0;6900;7807223.333333;90 days 8:59:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;51056;12774;0;6981;7793920;90 days 5:10:4
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;51240;12830;1;6975;7794733.333333;90 days 5:13:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;51435;12849;0;6912;7805170;90 days 8:11:18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;51351;12965;0;6955;7797616.666667;90 days 6:10:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;51235;12765;1;6764;7830116.666667;90 days 15:2:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;49036;12768;0;6870;7812440;90 days 10:8:31
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;34827;11013;0;5987;7965456.666667;92 days 4:54:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;17057;5110;1;5110;8131300;94 days 3:23:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;23826;6041;0;6041;7973030;92 days 6:56:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;24806;6050;1;6050;7971500;92 days 6:22:17
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;24816;5953;1;5953;7987990;92 days 10:56:23
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;24824;5992;1;5992;7981360;92 days 9:9:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;24958;6047;1;6047;7972010;92 days 6:56:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;25094;6124;0;6124;7958920;92 days 2:49:36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;24913;6092;1;6092;7964360;92 days 4:22:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;23894;6034;1;6034;7974220;92 days 7:50:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;17047;5130;1;5130;8127900;94 days 1:45:56
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;380506;0
Time that first node die: Node5 82 days 9:49:36
Simulation Total Time;8129842
Total Number of Sensed Events by the WSN: 332219
Number of Sensed Events by the WSN per Day
1;4041
2;4062
3;3986
4;4051
5;4039
6;4049
7;3963
8;4066
9;4043
10;4001
11;4043
12;4026
13;4054
14;3977
15;4056
16;3970
17;4039
18;4108
19;4057
20;4075
21;4089
22;4035
23;4033
24;4059
25;3982
26;3997
27;4076
28;4017
29;4078
30;4031
31;4072
32;3987
33;3955
34;4030
35;3939
36;3974
37;4070
38;4052
39;3955
40;4014
41;3989
42;3988
43;4067
44;4056
45;4034
46;4023
47;4027
48;3970
49;4004
50;4023
51;4124
52;4002
53;4027
54;4023
55;4064
56;3980
57;4060
58;4021
59;4034
60;4090
61;4023
62;4062
63;3982
64;3978
65;4030
66;4048
67;4045
68;4098
69;4030
70;3961
71;4055
72;4016
73;4057
74;4003
75;4144
76;4016
77;4009
78;4011
79;4029
80;4033
81;4012
82;4042
83;1778
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;174030;57377;0;4999;7975576.666667;92 days 7:59:23
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;298555;121652;0;5715;7641993.333333;88 days 10:48:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;417633;182617;0;5657;7448443.333333;86 days 5:2:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;531406;240672;0;5513;7278926.666667;84 days 5:56:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;586659;296246;0;5410;7110846.666666;82 days 7:14:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;587806;296814;0;5255;7134786.666666;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;531725;240484;0;5574;7269386.666666;84 days 3:17:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;416698;181986;0;5773;7431213.333333;86 days 0:13:49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;297483;121213;0;5717;7643123.333333;88 days 11:5:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;173385;57120;1;4948;7984933.333333;92 days 10:8:50
