Simulation Total Time;4215587
Total Number of Sensed Events by the Drone: 1274296
Number of Sensed Events by the Drone per Day
1;40591
2;40604
3;40749
4;40572
5;40758
6;40775
7;41026
8;40876
9;40988
10;40672
11;40521
12;40682
13;40732
14;40893
15;40862
16;40927
17;40955
18;40909
19;40893
20;40894
21;40656
22;40808
23;40729
24;40783
25;40453
26;40742
27;40958
28;40940
29;40911
30;40658
31;40580
32;10199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
Total Number of Sensed Events by the Drone: 1365340
Number of Sensed Events by the Drone per Day
1;43451
2;43554
3;43803
4;43655
5;43624
6;43750
7;43588
8;43731
9;43635
10;43657
11;43729
12;43823
13;43673
14;43740
15;43757
16;43770
17;43607
18;43590
19;43869
20;43764
21;43640
22;43642
23;43865
24;43688
25;43611
26;43604
27;43659
28;43720
29;43679
30;43806
31;43722
32;10934
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node0;0;202874;73329;1;24295;4217543.333332;48 days 19:37:1;38265.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node1;0;395951;95183;0;25498;3798503.33333;43 days 23:8:57;54672.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node2;0;423025;100613;0;25259;3784036.666663;43 days 19:8:44;54288.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node3;0;384622;100785;0;25445;3751316.666663;43 days 10:2:7;54774.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node4;0;384016;100560;1;25346;3770066.666663;43 days 15:15:39;54636.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node5;0;385989;100567;0;25426;3756663.33333;43 days 11:31:53;54570.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node6;0;390706;100337;1;25241;3789796.666663;43 days 20:50:54;53820.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node7;0;394304;100596;0;25344;3770039.999997;43 days 15:14:2;54684.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node8;0;389546;98363;1;25504;3765703.33333;43 days 14:2:27;54804.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node9;0;266673;76652;1;24395;4167646.666665;48 days 5:45:3;47238.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node10;0;320609;94920;0;25462;3807133.333331;44 days 1:32:42;54165.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node11;0;574685;124168;1;26066;3413986.66666;39 days 12:20:11;61830.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node12;0;697790;126884;0;26079;3384659.99999;39 days 4:11:25;62328.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node13;0;634857;127146;0;26082;3381539.999992;39 days 3:19:32;62322.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node14;0;592983;126951;0;25931;3408656.66666;39 days 10:53:45;61662.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node15;0;597736;127068;0;26017;3393153.333326;39 days 6:32:36;62397.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node16;0;605162;127122;0;26021;3391946.66666;39 days 6:13:18;62214.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node17;0;650926;127437;1;25991;3393796.666658;39 days 6:45:1;62448.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node18;0;638593;124826;1;26060;3408406.666658;39 days 10:47:12;61851.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node19;0;376209;98209;1;25417;3781743.33333;43 days 18:30:4;54729.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node20;0;349915;99860;1;25281;3787899.999998;43 days 20:12:32;54114.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node21;0;595118;126384;1;25945;3411993.333327;39 days 11:47:26;61311.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node22;0;699526;128868;0;25886;3396986.666657;39 days 7:36:37;61647.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node23;0;748451;129270;0;25910;3388966.666655;39 days 5:23:6;62106.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node24;0;674389;129263;0;25910;3389036.666657;39 days 5:24:37;62043.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node25;0;632605;129716;0;25977;3373339.999992;39 days 1:3:23;62310.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node26;0;692245;130140;0;26013;3363099.99999;38 days 22:12:7;62424.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node27;0;750151;130315;1;26045;3356016.666656;38 days 20:13:47;63141.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node28;0;632765;127547;0;26078;3378196.666659;39 days 2:23:17;62466.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node29;0;378547;100707;1;25430;3754596.666664;43 days 10:57:43;54558.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node30;0;361115;100175;1;25263;3787749.999997;43 days 20:9:37;54147.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node31;0;592132;126878;1;26082;3384219.999994;39 days 4:3:52;62415.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node32;0;662964;129109;0;25876;3396243.333325;39 days 7:24:11;61554.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node33;0;642290;129281;1;25992;3375189.999991;39 days 1:33:22;61962.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node34;0;559128;117737;1;26291;3440796.666659;39 days 19:46:41;61938.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node35;0;512825;109431;0;26570;3477356.666661;40 days 5:56:7;62043.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node36;0;613008;129814;1;25983;3371359.999991;39 days 0:29:24;62292.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node37;0;679733;130034;0;25944;3375659.999991;39 days 1:41:1;62331.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node38;0;593466;127509;1;26050;3383243.333327;39 days 3:47:32;62391.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node39;0;382132;100307;0;25319;3777096.666664;43 days 17:13:22;54078.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node40;0;364462;100700;1;25356;3766999.999997;43 days 14:24:38;54060.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node41;0;594264;127351;0;26187;3361989.999993;38 days 21:53:31;62961.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node42;0;639295;129513;0;25915;3385703.333326;39 days 4:28:32;62121.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node43;0;511893;117776;0;26388;3424239.999994;39 days 15:12:13;62307.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node44;0;400284;77878;1;27679;3608053.333329;41 days 18:17:11;26352.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node45;0;366405;78002;1;27736;3597313.333329;41 days 15:15:21;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node46;0;494729;109765;1;26694;3453349.999994;39 days 23:19:35;62403.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node47;0;619911;130097;1;25901;3382196.666659;39 days 3:30:32;62115.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node48;0;596845;127477;0;26153;3366396.66666;38 days 23:7:36;63111.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node49;0;383460;100582;1;25296;3778179.999997;43 days 17:29:49;53937.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node50;0;367983;100459;0;25411;3760243.333331;43 days 12:31:10;54864.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node51;0;594866;127038;0;26059;3386453.333327;39 days 4:41:48;61935.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node52;0;621183;128834;1;25940;3388326.66666;39 days 5:12:47;61851.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node53;0;499272;109145;1;26506;3490883.333328;40 days 9:42:15;61422.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node54;0;366242;77985;0;27810;3585149.999996;41 days 11:53:15;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node55;0;375754;69695;1;28007;3635216.666663;42 days 1:48:8;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node56;0;492056;109708;0;26621;3466086.666661;40 days 2:52:14;62403.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node57;0;630539;129893;0;25966;3373403.333326;;62628.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node58;0;600697;127771;0;26090;3373956.66666;39 days 1:13:45;62418.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node59;0;385615;100573;1;25395;3761769.999997;43 days 12:56:35;54732.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node60;0;369238;100361;1;25362;3769389.999997;43 days 15:3:43;54285.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node61;0;596753;126454;1;25955;3409626.66666;39 days 11:7:16;61326.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node62;0;672714;128895;1;25890;3396049.999991;39 days 7:24:11;61353.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node63;0;596222;129423;1;26005;3371603.333326;39 days 0:33:40;62340.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node64;0;498426;110078;1;26692;3450553.333328;39 days 22:31:0;62751.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node65;0;483390;110059;0;26712;3447409.999995;39 days 21:37:38;62661.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node66;0;605300;129521;0;25841;3397956.666658;39 days 7:54:7;61827.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node67;0;688081;129638;0;25959;3377119.999991;39 days 2:5:53;62217.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node68;0;608211;127285;0;26016;3391149.999993;39 days 5:59:17;62154.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node69;0;389203;100509;1;25272;3782909.999997;43 days 18:49:4;54447.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node70;0;369164;100481;0;25403;3761356.666664;43 days 12:50:50;54522.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node71;0;638726;127227;1;26075;3381896.666659;39 days 3:25:15;62598.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node72;0;752303;129444;1;25924;3384893.333322;39 days 4:15:5;62145.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node73;0;684557;129790;1;25962;3375099.999991;39 days 1:31:59;62388.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node74;0;630363;130216;0;26004;3363839.999993;38 days 22:25:16;62406.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node75;0;618669;130229;0;26026;3360043.333326;38 days 21:20:55;62802.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node76;0;675805;129455;1;25886;3391116.666658;39 days 5:59:17;61932.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node77;0;751122;129678;0;25951;3378053.333322;39 days 2:20:59;62211.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node78;0;654559;127291;0;26074;3381423.333324;39 days 3:17:21;62571.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node79;0;392396;100551;0;25335;3771989.999997;43 days 15:47:5;54378.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node80;0;366911;97789;1;25348;3797443.33333;43 days 22:51:52;53829.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node81;0;637505;124683;1;26225;3382336.666658;39 days 3:33:18;62865.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node82;0;658151;127178;0;25959;3401719.999991;39 days 8:55:40;62076.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node83;0;611958;127223;0;25973;3398936.666659;39 days 8:10:44;62205.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node84;0;604891;127410;0;26051;3384066.666659;39 days 4:1:30;62289.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node85;0;599933;127574;0;26057;3381426.66666;39 days 3:17:21;62808.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node86;0;596902;127211;0;25967;3400056.66666;39 days 8:32:10;61935.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node87;0;637779;126982;0;26090;3381846.666658;39 days 3:24:16;62250.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node88;0;640013;124843;1;26130;3396569.999991;39 days 7:29:47;62337.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node89;0;387784;98005;1;25413;3784449.999996;43 days 19:14:45;54252.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node90;0;260585;75522;1;24207;4210279.999999;48 days 17:33:30;46107.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node91;0;382975;97756;1;25307;3804606.666663;44 days 0:51:2;54009.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node92;0;389795;100394;1;25314;3777059.999997;43 days 17:11:0;54366.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node93;0;386605;100672;0;25428;3755279.999997;43 days 11:8:1;54792.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node94;0;384044;100687;1;25298;3776796.666663;43 days 17:6:47;54369.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node95;0;381187;100972;1;25405;3756113.33333;43 days 11:22:52;54717.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node96;0;379787;100499;1;25365;3767509.999997;43 days 14:34:13;54807.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node97;0;376746;100488;1;25245;3787619.999997;43 days 20:9:4;53943.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node98;0;374014;98003;1;25397;3787136.666663;43 days 19:59:7;54729.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node99;0;265101;76176;0;24247;4197073.333332;;46809.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1979807;0
Time that first node die: Node27 38 days 20:13:47
Total battery spent with drone: 5679396.0
Simulation Total Time;4220532
Total Number of Sensed Events by the Drone: 1366618
Number of Sensed Events by the Drone per Day
1;43812
2;43763
3;43620
4;43666
5;43684
6;43630
7;43582
8;43657
9;43753
10;43796
11;43564
12;43625
13;43517
14;43767
15;43685
16;43999
17;43614
18;43789
19;43859
20;43705
21;43502
22;43732
23;43917
24;43934
25;43852
26;44026
27;43976
28;43325
29;43633
30;43817
31;44000
32;10817
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.UAVWSNNode;Node0;0;203716;73608;1;24492;4181919.999999;48 days 9:40:3;38214.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node1;0;397213;95485;1;25580;3781816.666663;43 days 18:33:59;54561.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node2;0;424227;101121;1;25429;3750623.333329;43 days 9:51:15;54735.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node3;0;386229;101579;1;25482;3737209.999997;43 days 6:8:49;55542.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node4;0;385411;101255;1;25390;3755783.33333;43 days 11:16:24;54978.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node5;0;387187;101058;0;25410;3754419.999997;43 days 10:54:16;55173.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node6;0;390751;100926;1;25300;3774073.33333;43 days 16:22:13;54366.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node7;0;393644;100482;0;25386;3764179.999997;43 days 13:36:47;54654.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node8;0;390097;97546;1;25317;3805039.999996;44 days 0:59:26;53802.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node9;0;267266;75649;1;24190;4211843.333332;48 days 17:58:7;46425.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node10;0;322229;95482;1;25564;3784513.333331;43 days 19:15:44;54573.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node11;0;576637;124892;0;26132;3395746.66666;39 days 7:18:11;62205.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node12;0;700083;127406;0;26110;3374273.333324;39 days 1:18:8;62238.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node13;0;636375;127611;0;26190;3358889.999992;38 days 21:2:42;63036.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node14;0;593854;127216;1;25976;3398506.66666;39 days 8:1:57;61902.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node15;0;598634;127147;0;26029;3390363.333326;39 days 5:46:32;62427.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node16;0;604460;127450;0;26132;3370166.66666;39 days 0:9:52;62685.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node17;0;649712;127091;1;26103;3378589.999991;39 days 2:30:32;62466.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node18;0;638386;124008;0;26087;3412086.666658;39 days 11:48:44;61806.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node19;0;375439;97651;1;25382;3793156.666663;43 days 21:39:58;54150.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node20;0;351260;100795;0;25362;3765049.999998;43 days 13:51:46;54762.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node21;0;595475;127347;1;26106;3375529.999994;39 days 1:38:58;62703.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node22;0;700692;129292;1;25926;3386079.99999;39 days 4:35:36;61674.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node23;0;749789;129040;0;25870;3397933.333322;39 days 7:53:13;61545.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node24;0;674836;128522;1;25825;3410613.333324;39 days 11:24:58;61377.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node25;0;632486;128596;1;25860;3404039.999992;39 days 9:34:13;61167.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node26;0;692051;129182;0;25976;3378846.666657;39 days 2:34:18;62010.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node27;0;750715;129190;1;25826;3403766.666655;39 days 9:31:42;61353.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node28;0;631891;126345;0;26005;3402383.333325;39 days 9:7:0;61539.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node29;0;377039;100130;1;25308;3780699.999997;43 days 18:12:28;54426.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node30;0;361735;100703;1;25312;3774303.333331;43 days 16:29:19;54261.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node31;0;592863;127171;1;26016;3392289.999994;39 days 6:18:37;62379.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node32;0;662363;129299;0;25954;3381343.333325;39 days 3:15:53;61938.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node33;0;643001;129246;0;25903;3390373.333324;39 days 5:46:32;61878.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node34;0;558548;117336;0;26360;3433306.666659;39 days 17:41:52;62100.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node35;0;510801;108787;0;26489;3497296.666661;40 days 11:29:56;61227.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node36;0;611526;129328;0;25954;3381053.333325;;62403.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node37;0;678189;129633;1;26001;3370169.999991;39 days 0:9:52;62724.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node38;0;592623;126994;0;25989;3398559.999993;39 days 8:3:0;61896.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node39;0;380332;100449;1;25328;3774176.666664;43 days 16:23:3;54351.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node40;0;365781;100753;0;25359;3765969.999997;43 days 14:6:11;54771.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node41;0;595218;127554;0;26024;3387126.66666;39 days 4:52:23;62184.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node42;0;639575;129697;0;25972;3374363.333326;39 days 1:19:28;62166.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node43;0;512092;118266;1;26416;3414673.333327;39 days 12:33:38;62568.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node44;0;399528;78019;0;27681;3606309.999996;41 days 17:46:44;26346.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node45;0;365417;77322;1;27545;3635946.666663;42 days 2:0:30;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node46;0;493710;109486;0;26485;3490973.333328;40 days 9:44:36;61758.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node47;0;619227;129981;1;25943;3376356.666659;39 days 1:52:41;62520.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node48;0;596452;127631;1;26046;3382689.999993;39 days 3:38:51;62505.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node49;0;382949;100919;0;25438;3751143.33333;43 days 9:59:24;54690.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node50;0;368753;101156;0;25419;3751939.999997;43 days 10:12:22;54966.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node51;0;596611;127941;0;26113;3368423.333327;38 days 23:44:41;63090.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node52;0;622473;130121;1;25933;3376623.333326;39 days 1:57:28;62319.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node53;0;500537;110036;1;26669;3454806.666661;39 days 23:40:26;62592.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node54;0;366858;78097;0;27637;3612863.333329;41 days 19:36:35;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node55;0;374898;69313;1;27886;3659203.333329;42 days 8:32:18;0.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node56;0;492250;109788;0;26634;3463119.999994;40 days 1:58:51;62322.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node57;0;631818;130338;1;25942;3372953.333326;39 days 0:56:41;62607.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node58;0;601919;128164;0;26159;3358526.66666;38 days 20:56:54;63144.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node59;0;386604;101094;1;25392;3757059.999997;43 days 11:38:7;54897.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node60;0;370837;100872;1;25263;3780779.999997;43 days 18:14:59;54384.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node61;0;597452;127959;0;26099;3370576.66666;39 days 0:16:49;62925.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node62;0;673350;130159;0;25965;3370909.999991;39 days 0:22:6;62397.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node63;0;596956;130136;1;26020;3361973.333325;38 days 21:52:56;62622.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node64;0;498936;109882;0;26661;3457679.999994;40 days 0:28:28;62442.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node65;0;483242;109691;1;26581;3472923.333328;40 days 4:42:49;61959.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node66;0;604609;130189;0;26073;3352609.999992;38 days 19:17:59;62775.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node67;0;689422;130369;0;25991;3364476.666657;38 days 22:34:46;62595.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node68;0;609760;127933;0;26115;3368169.999993;38 days 23:36:13;62862.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node69;0;390485;101010;1;25361;3763066.666663;43 days 13:31:46;54375.0
eboracum.wsn.network.node.sensor.UAVWSNNode;Node70;0;369286;100590;1;25342;3770433.333331;43 days 15:21:22;54552.0
